,0,1,2,3,4,label
948,"[1, 118, 0]","[0, 133, 89]","[1, 52, 89]","[0, 1500, 91]","[1, 52, 91]",411
949,"[1, 118, 0]","[0, 133, 85]","[1, 52, 85]","[0, 1500, 86]","[0, 1500, 86]",411
950,"[1, 118, 0]","[0, 133, 83]","[1, 52, 83]","[0, 1500, 83]","[0, 1500, 83]",411
951,"[1, 118, 0]","[0, 133, 83]","[0, 1500, 83]","[0, 1500, 83]","[0, 348, 83]",411
952,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 68]","[0, 1500, 68]",411
953,"[1, 118, 0]","[1, 118, 246]","[0, 64, 470]","[0, 133, 494]","[0, 1500, 495]",411
954,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 73]","[0, 1500, 73]",411
955,"[1, 118, 0]","[0, 133, 73]","[1, 52, 73]","[0, 1500, 74]","[0, 1500, 74]",411
956,"[1, 118, 0]","[0, 133, 90]","[0, 1500, 90]","[0, 1500, 90]","[0, 348, 90]",411
957,"[1, 118, 0]","[0, 133, 99]","[1, 52, 99]","[0, 1500, 99]","[0, 1500, 99]",411
958,"[1, 118, 0]","[0, 135, 72]","[0, 1500, 72]","[0, 1500, 72]","[0, 348, 72]",411
959,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 1500, 71]",411
960,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1500, 82]","[1, 52, 82]",411
961,"[1, 118, 0]","[1, 118, 240]","[0, 133, 483]","[0, 1500, 483]","[0, 1500, 483]",411
962,"[1, 118, 0]","[0, 133, 70]","[1, 52, 71]","[0, 1500, 72]","[0, 1500, 72]",411
963,"[1, 118, 0]","[0, 133, 77]","[1, 52, 77]","[0, 1443, 77]","[1, 52, 77]",411
964,"[1, 118, 0]","[0, 133, 88]","[1, 52, 88]","[0, 1500, 89]","[0, 1500, 89]",411
965,"[1, 118, 0]","[0, 216, 86]","[1, 52, 86]","[0, 1500, 86]","[0, 1500, 86]",411
966,"[1, 118, 0]","[1, 118, 240]","[0, 133, 271]","[0, 1500, 271]","[0, 1500, 271]",411
967,"[1, 118, 0]","[0, 52, 103]","[0, 133, 108]","[1, 52, 108]","[0, 1500, 109]",411
968,"[1, 118, 0]","[1, 118, 259]","[0, 133, 283]","[0, 1500, 283]","[0, 1500, 283]",411
969,"[1, 118, 0]","[0, 133, 71]","[0, 1500, 71]","[0, 1500, 71]","[0, 358, 72]",411
970,"[1, 64, 0]","[0, 60, 68]","[1, 52, 68]","[1, 1440, 69]","[1, 1050, 69]",411
971,"[1, 118, 0]","[0, 133, 156]","[0, 1500, 156]","[0, 1500, 156]","[0, 348, 156]",411
972,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1443, 84]","[0, 1500, 84]",411
973,"[1, 118, 0]","[0, 133, 67]","[0, 1500, 67]","[0, 1500, 67]","[0, 358, 67]",411
974,"[1, 118, 0]","[0, 133, 66]","[0, 1500, 66]","[0, 1500, 66]","[0, 348, 66]",411
975,"[1, 118, 0]","[0, 133, 73]","[0, 1500, 73]","[1, 52, 73]","[0, 1500, 73]",411
976,"[1, 118, 0]","[0, 133, 75]","[1, 52, 75]","[0, 1500, 75]","[1, 52, 75]",411
977,"[1, 118, 0]","[0, 133, 74]","[0, 1500, 74]","[0, 1500, 74]","[0, 348, 74]",411
978,"[1, 118, 0]","[0, 133, 70]","[1, 52, 70]","[0, 1500, 70]","[1, 52, 70]",411
979,"[1, 118, 0]","[0, 133, 78]","[1, 52, 78]","[0, 1500, 78]","[0, 1500, 78]",411
980,"[1, 118, 0]","[0, 133, 79]","[1, 52, 79]","[0, 1500, 79]","[1, 52, 79]",411
981,"[1, 118, 0]","[0, 133, 66]","[1, 52, 67]","[0, 1500, 67]","[1, 52, 67]",411
982,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 72]","[0, 1500, 72]",411
983,"[1, 118, 0]","[0, 133, 78]","[1, 52, 78]","[0, 1500, 78]","[0, 1500, 78]",411
984,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 1500, 67]",411
985,"[1, 118, 0]","[0, 133, 69]","[1, 52, 70]","[0, 1500, 70]","[0, 1500, 70]",411
986,"[1, 118, 0]","[0, 133, 68]","[0, 98, 68]","[1, 52, 68]","[1, 52, 68]",411
987,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 67]","[0, 1500, 67]",411
988,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 68]","[0, 1500, 68]",411
989,"[1, 118, 0]","[0, 133, 87]","[1, 52, 87]","[0, 1500, 87]","[0, 1500, 87]",411
990,"[1, 118, 0]","[0, 133, 86]","[1, 52, 86]","[0, 1500, 87]","[0, 1500, 87]",411
991,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 68]","[0, 1500, 68]",411
992,"[1, 118, 0]","[0, 52, 101]","[0, 133, 109]","[1, 52, 110]","[0, 1443, 110]",411
993,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 77]","[0, 1500, 77]",411
994,"[1, 118, 0]","[0, 133, 90]","[1, 52, 90]","[0, 1500, 90]","[0, 1500, 90]",411
995,"[1, 118, 0]","[0, 133, 76]","[1, 52, 76]","[0, 1500, 77]","[0, 1500, 77]",411
996,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 98, 68]","[1, 52, 68]",411
997,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 66]","[0, 1500, 66]",411
998,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 72]","[0, 1500, 72]",411
999,"[1, 118, 0]","[0, 133, 69]","[1, 52, 69]","[0, 1500, 69]","[0, 1500, 69]",411
1000,"[1, 64, 0]","[0, 60, 44]","[1, 52, 44]","[1, 629, 45]","[0, 52, 90]",420
1001,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 597, 47]","[0, 52, 92]",420
1002,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 570, 47]","[0, 52, 93]",420
1003,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 570, 48]","[0, 52, 94]",420
1004,"[1, 129, 0]","[1, 91, 0]","[1, 844, 1]","[1, 105, 138]","[1, 1013, 297]",420
1005,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 597, 46]","[0, 52, 91]",420
1006,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 570, 48]","[0, 52, 93]",420
1007,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 570, 46]","[0, 52, 91]",420
1008,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 661, 46]","[0, 52, 91]",420
1009,"[1, 105, 0]","[1, 91, 1]","[0, 52, 48]","[0, 91, 48]","[1, 52, 48]",420
1010,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 570, 46]","[0, 52, 94]",420
1011,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 597, 49]","[0, 52, 93]",420
1012,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 629, 45]","[0, 52, 91]",420
1013,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 661, 46]","[0, 52, 91]",420
1014,"[1, 64, 0]","[0, 60, 48]","[1, 52, 48]","[1, 661, 49]","[0, 52, 94]",420
1015,"[1, 64, 0]","[0, 60, 49]","[1, 52, 49]","[1, 661, 49]","[0, 52, 97]",420
1016,"[1, 64, 0]","[0, 60, 47]","[1, 52, 47]","[1, 629, 48]","[0, 52, 93]",420
1017,"[1, 64, 0]","[0, 60, 44]","[1, 52, 44]","[1, 629, 45]","[0, 52, 90]",420
1018,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 661, 47]","[0, 52, 95]",420
1019,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 597, 47]","[0, 52, 93]",420
1020,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 570, 47]","[0, 52, 92]",420
1021,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 629, 45]","[0, 52, 90]",420
1022,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 597, 46]","[0, 52, 91]",420
1023,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 597, 47]","[0, 52, 92]",420
1024,"[1, 64, 0]","[0, 60, 44]","[1, 52, 45]","[1, 597, 45]","[0, 52, 90]",420
1025,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 661, 46]","[0, 52, 91]",420
1026,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 597, 46]","[0, 52, 91]",420
1027,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 597, 48]","[0, 52, 94]",420
1028,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 597, 46]","[0, 52, 91]",420
1029,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 629, 46]","[0, 52, 90]",420
1030,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 629, 56]","[0, 52, 111]",420
1031,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 569, 57]","[0, 52, 112]",420
1032,"[1, 64, 0]","[0, 60, 59]","[1, 52, 59]","[1, 629, 60]","[0, 52, 120]",420
1033,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 629, 52]","[0, 52, 105]",420
1034,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 569, 61]","[0, 52, 122]",420
1035,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 569, 58]","[0, 52, 112]",420
1036,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 569, 52]","[0, 52, 103]",420
1037,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 56]","[0, 52, 110]",420
1038,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 569, 61]","[0, 52, 126]",420
1039,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 569, 52]","[0, 52, 103]",420
1040,"[1, 105, 0]","[0, 133, 70]","[0, 1443, 70]","[1, 52, 70]","[1, 52, 70]",420
1041,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 629, 53]","[0, 52, 131]",420
1042,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 55]","[0, 52, 109]",420
1043,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 597, 57]","[0, 52, 114]",420
1044,"[1, 64, 0]","[0, 60, 53]","[1, 52, 53]","[1, 569, 53]","[0, 52, 109]",420
1045,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 569, 61]","[0, 52, 120]",420
1046,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 569, 52]","[0, 52, 103]",420
1047,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 569, 58]","[0, 52, 117]",420
1048,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 569, 55]","[0, 52, 113]",420
1049,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 569, 61]","[0, 52, 120]",420
1050,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 629, 55]","[0, 52, 110]",420
1051,"[1, 64, 0]","[0, 60, 88]","[1, 52, 88]","[1, 569, 89]","[0, 52, 150]",420
1052,"[1, 64, 0]","[0, 60, 79]","[1, 52, 79]","[1, 570, 80]","[0, 52, 136]",420
1053,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 569, 57]","[0, 52, 115]",420
1054,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 661, 55]","[0, 52, 109]",420
1055,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 569, 56]","[0, 52, 139]",420
