,0,1,2,3,4,5,6,7,8,9,label
446,"[1, 60, 0]","[1, 52, 55]","[1, 654, 56]","[1, 52, 118]","[1, 116, 126]","[1, 222, 127]","[1, 415, 127]","[1, 83, 182]","[1, 52, 182]","[1, 52, 202]",310
447,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 725, 56]","[0, 52, 111]","[0, 3276, 119]","[1, 52, 119]","[1, 116, 124]","[1, 222, 124]","[1, 415, 124]",310
448,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]","[0, 1500, 114]","[1, 52, 114]","[0, 1753, 114]","[1, 52, 114]","[1, 116, 128]",310
449,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 1754, 117]","[1, 52, 117]","[1, 116, 126]",310
450,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 59]","[0, 52, 117]","[0, 3201, 121]","[1, 52, 121]","[1, 116, 129]","[1, 222, 129]","[1, 415, 129]",310
451,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1752, 116]","[1, 52, 116]","[1, 116, 132]",310
452,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 111]","[0, 1500, 118]","[1, 52, 118]","[0, 1752, 118]","[1, 52, 118]","[1, 116, 122]",310
453,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 59]","[0, 52, 117]","[0, 1500, 122]","[1, 52, 122]","[0, 1753, 122]","[1, 52, 122]","[1, 116, 136]",310
454,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 114]","[0, 1500, 118]","[1, 52, 118]","[0, 1754, 118]","[1, 52, 118]","[1, 116, 129]",310
455,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 57]","[0, 52, 114]","[0, 1500, 118]","[1, 52, 118]","[0, 1752, 118]","[1, 52, 118]","[1, 116, 127]",310
456,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1753, 117]","[1, 52, 117]","[1, 116, 124]",310
457,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]","[0, 1500, 122]","[1, 52, 122]","[0, 1754, 122]","[1, 52, 122]","[1, 116, 136]",310
458,"[1, 60, 0]","[1, 52, 58]","[1, 654, 58]","[1, 52, 120]","[1, 52, 121]","[1, 116, 126]","[1, 222, 127]","[1, 415, 127]","[1, 83, 186]","[1, 52, 205]",310
459,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]","[0, 1500, 121]","[1, 52, 121]","[0, 1753, 122]","[1, 52, 122]","[1, 116, 128]",310
460,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 123]","[1, 52, 123]","[0, 1752, 123]","[1, 52, 123]","[1, 116, 130]",310
461,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1754, 116]","[1, 52, 116]","[1, 116, 130]",310
462,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 725, 57]","[0, 52, 114]","[0, 1500, 124]","[1, 52, 124]","[0, 1828, 124]","[1, 52, 124]","[1, 116, 130]",310
463,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 55]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 1753, 115]","[1, 52, 115]","[1, 116, 124]",310
464,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]","[0, 1500, 118]","[1, 52, 118]","[0, 1753, 118]","[1, 52, 118]","[1, 116, 133]",310
465,"[1, 60, 0]","[1, 52, 60]","[1, 654, 61]","[1, 52, 124]","[1, 52, 125]","[1, 116, 128]","[1, 222, 128]","[1, 415, 128]","[1, 83, 188]","[1, 52, 201]",310
466,"[1, 60, 0]","[1, 52, 56]","[1, 725, 56]","[1, 52, 117]","[1, 116, 122]","[1, 222, 122]","[1, 415, 122]","[1, 83, 183]","[1, 52, 191]","[1, 52, 193]",310
467,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 725, 57]","[0, 52, 112]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 120]","[1, 52, 120]","[0, 379, 120]",310
468,"[1, 60, 0]","[1, 52, 56]","[1, 654, 56]","[1, 52, 118]","[1, 52, 119]","[1, 116, 130]","[1, 222, 130]","[1, 415, 130]","[1, 83, 186]","[1, 52, 186]",310
469,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]","[0, 1500, 116]","[1, 52, 116]","[0, 1754, 117]","[1, 52, 117]","[1, 116, 132]",310
470,"[1, 60, 0]","[0, 60, 55]","[1, 52, 56]","[1, 654, 56]","[0, 52, 111]","[0, 1500, 115]","[1, 52, 115]","[0, 1752, 115]","[1, 52, 115]","[1, 116, 127]",310
471,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]","[0, 1500, 118]","[1, 52, 118]","[0, 1753, 118]","[1, 52, 118]","[1, 116, 131]",310
472,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]","[0, 1500, 116]","[1, 52, 116]","[0, 1754, 116]","[1, 52, 116]","[1, 116, 121]",310
473,"[1, 60, 0]","[1, 52, 59]","[1, 654, 59]","[1, 52, 123]","[1, 52, 124]","[1, 52, 125]","[1, 116, 130]","[1, 222, 131]","[1, 415, 131]","[1, 83, 189]",310
474,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]","[0, 1500, 124]","[1, 52, 124]","[0, 1753, 124]","[1, 52, 124]","[1, 116, 130]",310
475,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 55]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 1753, 115]","[1, 52, 115]","[1, 116, 129]",310
476,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 725, 56]","[0, 52, 111]","[0, 1500, 115]","[1, 52, 115]","[0, 1828, 115]","[1, 52, 115]","[1, 116, 120]",310
477,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]","[0, 1500, 122]","[1, 52, 122]","[0, 1753, 122]","[1, 52, 122]","[1, 116, 128]",310
478,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]","[0, 1500, 132]","[1, 52, 132]","[0, 1754, 132]","[1, 52, 132]","[1, 116, 141]",310
479,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]","[0, 1500, 121]","[1, 52, 121]","[0, 1752, 121]","[1, 52, 121]","[1, 116, 131]",310
480,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]","[0, 1500, 131]","[1, 52, 131]","[0, 1753, 131]","[1, 52, 131]","[1, 116, 139]",310
481,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]","[0, 1500, 118]","[1, 52, 118]","[0, 1753, 118]","[1, 52, 118]","[1, 116, 125]",310
482,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 725, 59]","[0, 52, 117]","[0, 1500, 125]","[1, 52, 125]","[0, 1828, 125]","[1, 52, 125]","[1, 116, 129]",310
483,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]","[0, 1500, 116]","[1, 52, 117]","[0, 1754, 117]","[1, 52, 117]","[1, 116, 132]",310
484,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]","[0, 1500, 119]","[1, 52, 119]","[0, 1753, 119]","[1, 52, 119]","[1, 116, 128]",310
485,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 115]","[0, 1500, 120]","[1, 52, 120]","[0, 1752, 120]","[1, 52, 120]","[1, 116, 128]",310
486,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 118]","[1, 52, 118]","[0, 1754, 118]","[1, 52, 118]","[1, 116, 129]",310
487,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]","[0, 3200, 124]","[1, 52, 124]","[1, 116, 138]","[1, 222, 138]","[1, 415, 138]",310
488,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 654, 60]","[0, 52, 120]","[0, 1500, 124]","[1, 52, 124]","[0, 1753, 124]","[1, 52, 124]","[1, 116, 136]",310
489,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]","[0, 1500, 115]","[1, 52, 115]","[0, 1500, 116]","[1, 52, 116]","[0, 306, 116]",310
490,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 115]","[1, 52, 115]","[0, 1753, 115]","[1, 52, 115]","[1, 116, 124]",310
491,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 58]","[0, 52, 116]","[0, 1500, 120]","[1, 52, 120]","[0, 1752, 121]","[1, 52, 121]","[1, 116, 132]",310
492,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 111]","[0, 1500, 113]","[1, 52, 113]","[0, 1753, 113]","[1, 52, 113]","[1, 116, 134]",310
493,"[1, 60, 0]","[1, 52, 60]","[1, 654, 60]","[1, 52, 123]","[1, 52, 125]","[1, 116, 131]","[1, 222, 131]","[1, 415, 131]","[1, 83, 191]","[1, 52, 209]",310
494,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 119]","[1, 52, 119]","[0, 1753, 119]","[1, 52, 119]","[1, 116, 128]",310
495,"[1, 60, 0]","[1, 52, 57]","[1, 654, 57]","[1, 52, 116]","[1, 52, 117]","[1, 116, 131]","[1, 222, 131]","[1, 415, 131]","[1, 83, 187]","[1, 52, 198]",310
496,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 109]","[0, 1500, 114]","[1, 52, 114]","[0, 1753, 114]","[1, 52, 114]","[1, 116, 126]",310
497,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]","[0, 1500, 120]","[1, 52, 120]","[0, 1753, 120]","[1, 52, 120]","[1, 116, 131]",310
498,"[1, 60, 0]","[1, 52, 57]","[1, 654, 58]","[1, 52, 119]","[1, 116, 128]","[1, 222, 128]","[1, 415, 128]","[1, 83, 183]","[1, 52, 184]","[1, 52, 197]",310
499,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 1752, 117]","[1, 52, 117]","[1, 116, 128]",310
500,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 128]","[0, 1500, 132]","[1, 52, 132]","[0, 2834, 133]","[1, 52, 133]","[1, 116, 138]",311
501,"[1, 60, 0]","[0, 60, 72]","[1, 52, 72]","[1, 1876, 73]","[0, 52, 146]","[0, 1500, 151]","[1, 52, 151]","[0, 2835, 151]","[1, 52, 151]","[1, 116, 155]",311
502,"[1, 60, 0]","[0, 60, 71]","[1, 52, 71]","[1, 1876, 72]","[0, 52, 144]","[0, 52, 144]","[0, 4282, 146]","[1, 52, 146]","[1, 116, 153]","[1, 222, 153]",311
503,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 129]","[0, 52, 129]","[0, 1500, 132]","[1, 52, 132]","[0, 2834, 133]","[1, 52, 133]",311
504,"[1, 60, 0]","[0, 60, 72]","[1, 52, 72]","[1, 1947, 73]","[0, 52, 146]","[0, 1500, 149]","[1, 52, 149]","[0, 2909, 149]","[1, 52, 149]","[1, 116, 153]",311
505,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 127]","[0, 1500, 131]","[1, 52, 131]","[0, 2835, 131]","[1, 52, 131]","[1, 116, 138]",311
506,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 2834, 116]","[1, 52, 116]","[1, 116, 123]",311
507,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]","[0, 4283, 117]","[1, 52, 117]","[1, 116, 122]","[1, 222, 122]","[1, 415, 122]",311
508,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1876, 60]","[0, 52, 116]","[0, 4283, 120]","[1, 52, 120]","[1, 116, 125]","[1, 222, 125]","[1, 415, 125]",311
509,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 127]","[0, 1500, 132]","[1, 52, 132]","[0, 2835, 132]","[1, 52, 132]","[1, 116, 138]",311
510,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 65]","[0, 52, 128]","[0, 1500, 130]","[1, 52, 130]","[0, 2835, 130]","[1, 52, 130]","[1, 116, 136]",311
511,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]","[0, 52, 114]","[0, 1500, 117]","[1, 52, 117]","[0, 2836, 117]","[1, 52, 117]",311
512,"[1, 60, 0]","[0, 60, 76]","[1, 52, 76]","[1, 1876, 77]","[0, 52, 147]","[0, 1500, 153]","[1, 52, 153]","[0, 2835, 153]","[1, 52, 153]","[1, 116, 157]",311
513,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 2835, 116]","[1, 52, 116]","[1, 116, 121]",311
514,"[1, 60, 0]","[0, 60, 65]","[1, 52, 65]","[1, 1876, 66]","[0, 52, 130]","[0, 1500, 131]","[1, 52, 131]","[0, 2835, 132]","[1, 52, 132]","[1, 116, 136]",311
515,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 126]","[0, 1500, 130]","[1, 52, 130]","[0, 2836, 130]","[1, 52, 130]","[1, 116, 137]",311
516,"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 2438, 13]","[0, 52, 30]","[0, 52, 33]","[0, 1427, 38]","[1, 52, 39]","[1, 116, 39]","[1, 144, 39]",311
517,"[1, 60, 0]","[0, 60, 71]","[1, 52, 71]","[1, 1947, 73]","[0, 52, 150]","[0, 52, 153]","[0, 1451, 169]","[1, 52, 169]","[0, 1451, 171]","[1, 52, 171]",311
518,"[1, 118, 0]","[0, 133, 220]","[0, 1443, 220]","[0, 1451, 220]","[0, 477, 220]","[0, 83, 220]","[1, 52, 221]","[1, 52, 221]","[1, 52, 221]","[1, 52, 221]",311
519,"[1, 118, 0]","[0, 133, 77]","[0, 1451, 78]","[0, 1451, 78]","[0, 415, 78]","[0, 93, 78]","[1, 52, 78]","[0, 83, 78]","[1, 52, 78]","[1, 52, 78]",311
520,"[1, 118, 0]","[0, 133, 99]","[1, 52, 99]","[0, 1451, 104]","[0, 1451, 105]","[0, 425, 105]","[0, 83, 105]","[1, 52, 105]","[1, 52, 105]","[1, 126, 161]",311
521,"[1, 118, 0]","[1, 118, 291]","[1, 118, 591]","[0, 134, 672]","[1, 52, 673]","[0, 1451, 674]","[0, 1451, 674]","[0, 425, 674]","[0, 83, 674]","[1, 52, 674]",311
522,"[1, 118, 0]","[0, 216, 83]","[1, 52, 83]","[0, 1451, 83]","[1, 52, 83]","[0, 1451, 87]","[0, 425, 87]","[0, 83, 87]","[1, 52, 87]","[1, 52, 87]",311
523,"[1, 118, 0]","[0, 133, 79]","[1, 52, 79]","[0, 1451, 83]","[1, 52, 83]","[0, 1451, 83]","[0, 414, 83]","[0, 93, 83]","[0, 83, 83]","[1, 52, 84]",311
524,"[1, 266, 0]","[0, 52, 16]","[0, 1451, 52]","[0, 466, 52]","[0, 208, 52]","[0, 93, 52]","[0, 83, 53]","[0, 1443, 53]","[1, 64, 53]","[1, 64, 53]",311
525,"[1, 118, 0]","[0, 133, 20]","[1, 52, 20]","[0, 1443, 20]","[1, 52, 20]","[0, 1451, 21]","[0, 508, 21]","[0, 83, 21]","[1, 52, 21]","[1, 52, 21]",311
526,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1947, 55]","[0, 52, 110]","[0, 1500, 116]","[1, 52, 116]","[0, 2910, 116]","[1, 52, 116]","[1, 116, 121]",311
527,"[1, 60, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1876, 52]","[0, 52, 104]","[0, 1500, 111]","[1, 52, 111]","[0, 2835, 111]","[1, 52, 111]","[1, 116, 118]",311
528,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1876, 55]","[0, 52, 109]","[0, 52, 110]","[0, 4284, 114]","[1, 52, 114]","[1, 116, 121]","[1, 222, 121]",311
529,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1876, 60]","[0, 52, 123]","[0, 52, 123]","[0, 4283, 132]","[1, 52, 132]","[1, 116, 148]","[1, 222, 149]",311
530,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1876, 57]","[0, 52, 114]","[0, 1500, 118]","[1, 52, 118]","[0, 2842, 118]","[1, 52, 118]","[1, 116, 123]",311
531,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 111]","[0, 52, 111]","[0, 4288, 115]","[1, 52, 115]","[1, 116, 122]","[1, 222, 123]",311
532,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1947, 55]","[0, 52, 109]","[0, 1500, 117]","[1, 52, 117]","[0, 2915, 117]","[1, 52, 117]","[1, 116, 123]",311
533,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1876, 60]","[0, 52, 120]","[0, 1500, 126]","[1, 52, 126]","[0, 2841, 126]","[1, 52, 126]","[1, 116, 133]",311
534,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2841, 117]","[1, 52, 117]",311
535,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 116]","[1, 52, 116]",311
536,"[1, 60, 0]","[1, 52, 56]","[1, 1876, 57]","[1, 52, 118]","[1, 52, 118]","[1, 116, 123]","[1, 222, 123]","[1, 415, 123]","[1, 83, 178]","[1, 52, 179]",311
537,"[1, 60, 0]","[1, 52, 59]","[1, 1876, 59]","[1, 52, 124]","[1, 52, 126]","[1, 116, 131]","[1, 222, 132]","[1, 415, 132]","[1, 83, 190]","[1, 52, 210]",311
538,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1876, 58]","[0, 52, 115]","[0, 52, 115]","[0, 1500, 120]","[1, 52, 120]","[0, 2841, 120]","[1, 52, 120]",311
539,"[1, 60, 0]","[1, 52, 55]","[1, 1876, 55]","[1, 52, 116]","[1, 116, 128]","[1, 222, 128]","[1, 415, 128]","[1, 64, 184]","[1, 64, 199]","[1, 64, 200]",311
540,"[1, 60, 0]","[1, 52, 60]","[1, 1876, 61]","[1, 52, 129]","[1, 52, 130]","[1, 116, 134]","[1, 222, 134]","[1, 415, 134]","[1, 83, 193]","[1, 52, 217]",311
541,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 111]","[0, 52, 112]","[0, 1500, 115]","[1, 52, 115]","[0, 2841, 115]","[1, 52, 115]",311
542,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 112]","[0, 1500, 114]","[1, 52, 114]","[0, 2842, 114]","[1, 52, 114]","[1, 116, 119]",311
543,"[1, 60, 0]","[1, 52, 56]","[1, 1876, 57]","[1, 52, 122]","[1, 52, 124]","[1, 116, 135]","[1, 222, 135]","[1, 415, 135]","[1, 83, 191]","[1, 52, 191]",311
544,"[1, 60, 0]","[1, 52, 56]","[1, 1876, 57]","[1, 52, 117]","[1, 52, 118]","[1, 52, 119]","[1, 116, 125]","[1, 222, 125]","[1, 415, 125]","[1, 83, 179]",311
545,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2841, 117]","[1, 52, 117]",311
546,"[1, 60, 0]","[1, 52, 60]","[1, 1947, 60]","[1, 52, 124]","[1, 52, 125]","[1, 52, 125]","[1, 116, 130]","[1, 222, 130]","[1, 415, 130]","[1, 83, 189]",311
547,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 114]","[1, 52, 114]","[0, 1500, 114]","[1, 52, 114]",311
548,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2841, 117]","[1, 52, 117]","[1, 116, 121]",311
549,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]","[0, 1500, 115]","[1, 52, 115]","[0, 2840, 115]","[1, 52, 115]","[1, 116, 123]",311
550,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1947, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 2916, 116]","[1, 52, 116]",311
551,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2840, 117]","[1, 52, 117]",311
552,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1876, 59]","[0, 52, 118]","[0, 1500, 121]","[1, 52, 121]","[0, 2841, 122]","[1, 52, 122]","[1, 116, 133]",311
553,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1947, 55]","[0, 52, 110]","[0, 1500, 113]","[1, 52, 113]","[0, 2915, 113]","[1, 52, 113]","[1, 116, 184]",311
554,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 55]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 2840, 115]","[1, 52, 115]",311
555,"[1, 60, 0]","[1, 52, 56]","[1, 1876, 57]","[1, 52, 119]","[1, 52, 119]","[1, 116, 123]","[1, 222, 123]","[1, 415, 123]","[1, 83, 179]","[1, 52, 190]",311
556,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1876, 60]","[0, 52, 119]","[0, 4289, 123]","[1, 52, 124]","[1, 116, 129]","[1, 222, 129]","[1, 415, 129]",311
557,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 2840, 116]","[1, 52, 116]","[1, 116, 124]",311
558,"[1, 60, 0]","[1, 52, 59]","[1, 1947, 60]","[1, 52, 120]","[1, 52, 120]","[1, 52, 122]","[1, 116, 127]","[1, 222, 127]","[1, 415, 127]","[1, 83, 183]",311
559,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]","[0, 52, 112]","[0, 4290, 117]","[1, 52, 117]","[1, 116, 122]","[1, 222, 122]",311
560,"[1, 60, 0]","[1, 52, 55]","[1, 1876, 55]","[1, 52, 118]","[1, 52, 118]","[1, 116, 124]","[1, 222, 124]","[1, 415, 124]","[1, 83, 178]","[1, 52, 199]",311
561,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 58]","[0, 52, 113]","[0, 1500, 121]","[1, 52, 121]","[0, 1500, 121]","[1, 52, 121]","[0, 1394, 122]",311
562,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 111]","[0, 1500, 118]","[1, 52, 118]","[0, 1500, 118]","[1, 52, 118]","[0, 1393, 118]",311
563,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 114]","[0, 1500, 119]","[1, 52, 119]","[0, 2841, 119]","[1, 52, 119]","[1, 116, 126]",311
564,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]","[0, 52, 112]","[0, 4290, 116]","[1, 52, 116]","[1, 116, 125]","[1, 222, 125]",311
565,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1876, 61]","[0, 52, 121]","[0, 1500, 127]","[1, 52, 127]","[0, 1500, 127]","[1, 52, 127]","[0, 1393, 127]",311
566,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 114]","[0, 1500, 119]","[1, 52, 119]","[0, 1500, 119]","[1, 52, 119]","[0, 1393, 119]",311
567,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 55]","[0, 52, 111]","[0, 1500, 117]","[1, 52, 118]","[0, 2841, 118]","[1, 52, 118]","[1, 116, 128]",311
568,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2841, 117]","[1, 52, 117]","[1, 116, 125]",311
569,"[1, 60, 0]","[0, 60, 54]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 110]","[0, 1500, 112]","[1, 52, 112]","[0, 1500, 112]","[1, 52, 112]","[0, 1394, 112]",311
570,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1947, 56]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 115]","[1, 52, 115]","[0, 2915, 115]","[1, 52, 115]",311
571,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]","[0, 1500, 118]","[1, 52, 118]","[0, 2841, 119]","[1, 52, 119]","[1, 116, 125]",311
572,"[1, 60, 0]","[1, 52, 59]","[1, 1876, 60]","[1, 52, 127]","[1, 116, 134]","[1, 222, 135]","[1, 415, 135]","[1, 83, 194]","[1, 52, 209]","[1, 52, 249]",311
573,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2840, 117]","[1, 52, 117]",311
574,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1947, 58]","[0, 52, 113]","[0, 1500, 118]","[1, 52, 118]","[0, 2916, 118]","[1, 52, 118]","[1, 116, 122]",311
575,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1876, 59]","[0, 52, 117]","[0, 52, 117]","[0, 1500, 121]","[1, 52, 121]","[0, 2841, 121]","[1, 52, 121]",311
